Voice Name (Persona),Category,Script Text,FILENAME,Question Only,Answer Only,Stability,Similarity,Style
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Here comes your next trivia question! [short pause] Finish this John Denver lyric, Country roads, take me...?![long pause] Check your cards, we need to know finish the lyric, Country roads, take me...?![long pause] Final time I'm askin'! [short pause] Finish this John Denver lyric, Country roads, take me...?![long pause] Check those cards for Home! [short pause] That's Home! [amazed] The song is an official state anthem of West Virginia!",Home_UNCLE_BULL,"Finish this John Denver lyric, Country roads, take me...?",Home,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Finish this Alan Jackson lyric, It's five o'clock...?![long pause] Check your cards, we need to know finish the lyric, It's five o'clock...?![long pause] Final time on this one! [short pause] Finish this Alan Jackson lyric, It's five o'clock...?![long pause] You should be lookin' for Somewhere! [short pause] That's Somewhere! [chuckling] The song famously features a guest vocal from the legendary Jimmy Buffett!",Somewhere_UNCLE_BULL,"Finish this Alan Jackson lyric, It's five o'clock...?",Somewhere,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Let's see who knows their country history! [short pause] How old was LeAnn Rimes when she won her first two Grammy Awards?![long pause] Listen close, I'm askin' how old was LeAnn Rimes when she won her first Grammy?![long pause] Last warning, folks! [short pause] How old was LeAnn Rimes when she won her first two Grammy Awards?![long pause] The right answer is Fourteen! [short pause] That's Fourteen! [chuckling] She was the youngest person to ever win a Grammy Award at the time!",Fourteen_UNCLE_BULL,How old was LeAnn Rimes when she won her first two Grammy Awards?,Fourteen,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[thoughtful] Let's see who knows their country history! [short pause] What year did the legendary country class of Clint Black, Garth Brooks, and Alan Jackson debut?![long pause] Second time around, we're lookin' for what year was the famous class of Garth and Alan?![long pause] Final time on this one! [short pause] What year did the legendary country class of Clint Black, Garth Brooks, and Alan Jackson debut?![long pause] The answer we need is 1989! [short pause] That's 1989! [smiles] It is considered one of the most important years in modern country music history!",1989_UNCLE_BULL,"What year did the legendary country class of Clint Black, Garth Brooks, and Alan Jackson debut?",1989,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Alright, let's keep it movin' with this question! [short pause] Dolly Parton's classic working-class anthem is named after what hours of the day?![long pause] Listen close, I'm askin' what hours did Dolly Parton sing about working?![long pause] Last call! [short pause] Dolly Parton's classic working-class anthem is named after what hours of the day?![long pause] The right answer is Nine To Five! [short pause] That's Nine To Five! [informative] The song became an absolute anthem for working women everywhere!",Nine_To_Five_UNCLE_BULL,Dolly Parton's classic working-class anthem is named after what hours of the day?,Nine To Five,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[playful] Get those daubers ready for this one! [short pause] What year did the Grand Ole Opry begin broadcasting in Nashville?![long pause] For the second time, what year did the Opry start?![long pause] Final time I'm askin'! [short pause] What year did the Grand Ole Opry begin broadcasting in Nashville?![long pause] The answer we need is 1925! [short pause] That's 1925! [laughs] It is the longest-running radio broadcast in United States history!",1925_UNCLE_BULL,What year did the Grand Ole Opry begin broadcasting in Nashville?,1925,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Alright, let's keep it movin' with this question! [short pause] How many members make up the hit group Dan and Shay?![long pause] Second time around, we're lookin' for how many guys are in Dan and Shay?![long pause] Last call! [short pause] How many members make up the hit group Dan and Shay?![long pause] The answer we need is Two! [short pause] That's Two! [smiles] They have collaborated with massive pop stars like Justin Bieber!",Two_UNCLE_BULL,How many members make up the hit group Dan and Shay?,Two,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Alright, let's keep it movin' with this question! [short pause] George Strait released a compilation album celebrating how many number one hits?![long pause] Second time around, we're lookin' for how many number ones does George Strait have?![long pause] Third and final time! [short pause] George Strait released a compilation album celebrating how many number one hits?![long pause] The answer we're lookin' for is Fifty! [short pause] That's Fifty! [smiles] He actually went on to score even more number ones after that album dropped!",Fifty_UNCLE_BULL,George Strait released a compilation album celebrating how many number one hits?,Fifty,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[playful] Get those daubers ready for this one! [short pause] The historic Bristol Sessions, considered the big bang of country music, happened in what year?![long pause] For the second time, what year were the Bristol Sessions?![long pause] Third and final time! [short pause] The historic Bristol Sessions, considered the big bang of country music, happened in what year?![long pause] Check those cards for 1927! [short pause] That's 1927! [chuckling] That is when the Carter Family and Jimmie Rodgers were first recorded!",1927_UNCLE_BULL,"The historic Bristol Sessions, considered the big bang of country music, happened in what year?",1927,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] What year did Johnny Cash famously record his live album at Folsom Prison?![long pause] Check your cards, we need to know what year was the Folsom Prison album?![long pause] Final time on this one! [short pause] What year did Johnny Cash famously record his live album at Folsom Prison?![long pause] The right answer is 1968! [short pause] That's 1968! [chuckling] The live album recorded there revitalized his entire career!",1968_UNCLE_BULL,What year did Johnny Cash famously record his live album at Folsom Prison?,1968,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Get those daubers ready for this one! [short pause] What is the name of the famous Taylor Swift song about a youthful age?![long pause] Think about it, who knows what Taylor Swift song is named after an age?![long pause] Final time on this one! [short pause] What is the name of the famous Taylor Swift song about a youthful age?![long pause] Check those cards for Fifteen! [short pause] That's Fifteen! [chuckling] She became the youngest album of the year winner for her country record Fearless!",Fifteen_UNCLE_BULL,What is the name of the famous Taylor Swift song about a youthful age?,Fifteen,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[thoughtful] And here we go with this next question! [short pause] Kathy Mattea had a massive hit singing about Eighteen Wheels and a Dozen...?![long pause] Think about it, who knows how many roses were with the eighteen wheels?![long pause] Final time on this one! [short pause] Kathy Mattea had a massive hit singing about Eighteen Wheels and a Dozen...?![long pause] The answer we're lookin' for is Roses! [short pause] That's Roses! [laughs] That song won Single of the Year at the Country Music Association awards!",Roses_UNCLE_BULL,Kathy Mattea had a massive hit singing about Eighteen Wheels and a Dozen...?,Roses,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Pay attention to this next one![short pause] Which pop superstar launched her massive career with a debut country single titled Tim McGraw?![long pause] Second time around, we're lookin' for who sang the debut single titled Tim McGraw?![long pause] Last call![short pause] Which pop superstar launched her massive career with a debut country single titled Tim McGraw?![long pause] The answer we're lookin' for is Taylor Swift![short pause] That's Taylor Swift! [laughs] She started out strictly country before completely takin' over the entire pop world!",Taylor_Swift_UNCLE_BULL,Which pop superstar launched her career with a debut single titled Tim McGraw?,Taylor Swift,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Let's see who knows their country history! [short pause] Who gave us the hit Dirt Road Anthem?![long pause] Think about it, who knows who sings Dirt Road Anthem?![long pause] Last call! [short pause] Who gave us the hit Dirt Road Anthem?![long pause] The answer we're lookin' for is Jason Aldean! [short pause] That's Jason Aldean! [informative] The song perfectly blended country themes with a hip-hop inspired delivery!",Jason_Aldean_UNCLE_BULL,Who gave us the hit Dirt Road Anthem?,Jason Aldean,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Alright, let's keep it movin' with this question! [short pause] Who sings Drunk On A Plane?![long pause] Think about it, who knows who sings Drunk On A Plane?![long pause] Third and final time! [short pause] Who sings Drunk On A Plane?![long pause] The answer we're lookin' for is Dierks Bentley! [short pause] That's Dierks Bentley! [laughs] He is a licensed pilot and frequently flies himself to his own concerts!",Dierks_Bentley_UNCLE_BULL,Who sings Drunk On A Plane?,Dierks Bentley,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Who sings Die A Happy Man?![long pause] For the second time, who sings Die A Happy Man?![long pause] Final time on this one! [short pause] Who sings Die A Happy Man?![long pause] The right answer is Thomas Rhett! [short pause] That's Thomas Rhett! [informative] The song was heavily inspired by his real-life romance with his wife Lauren!",Thomas_Rhett_UNCLE_BULL,Who sings Die A Happy Man?,Thomas Rhett,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Let's see who knows their country history! [short pause] Which modern superstar gave us the double album Dangerous?![long pause] For the second time, who released the album Dangerous?![long pause] Last warning, folks! [short pause] Which modern superstar gave us the double album Dangerous?![long pause] The answer we need is Morgan Wallen! [short pause] That's Morgan Wallen! [smiles] It became one of the biggest-selling country albums of the streaming era!",Morgan_Wallen_UNCLE_BULL,Which modern superstar gave us the double album Dangerous?,Morgan Wallen,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Here comes your next trivia question! [short pause] Which genre-blending star sings Heaven?![long pause] Think about it, who knows who sings Heaven?![long pause] Final time on this one! [short pause] Which genre-blending star sings Heaven?![long pause] The answer we're lookin' for is Kane Brown! [short pause] That's Kane Brown! [laughs] He was one of the first country stars to build his career entirely through social media!",Kane_Brown_UNCLE_BULL,Which genre-blending star sings Heaven?,Kane Brown,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Let's see who knows their country history! [short pause] Which Australian star is married to Nicole Kidman?![long pause] Check your cards, we need to know who is married to Nicole Kidman?![long pause] Last call! [short pause] Which Australian star is married to Nicole Kidman?![long pause] The answer we're lookin' for is Keith Urban! [short pause] That's Keith Urban! [laughs] He is widely regarded as one of the best guitar players in modern country!",Keith_Urban_UNCLE_BULL,Which Australian star is married to Nicole Kidman?,Keith Urban,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[thoughtful] Which stellar tenor sings Go Rest High On That Mountain?![long pause] Check your cards, we need to know who sings Go Rest High On That Mountain?![long pause] Last call! [short pause] Which stellar tenor sings Go Rest High On That Mountain?![long pause] The answer we're lookin' for is Vince Gill! [short pause] That's Vince Gill! [chuckling] He has won over twenty Grammy Awards for his incredible voice and guitar skills!",Vince_Gill_UNCLE_BULL,Which stellar tenor sings Go Rest High On That Mountain?,Vince Gill,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] And here we go with this next question! [short pause] Which fiery vocalist sang No One Else On Earth?![long pause] For the second time, who sings No One Else On Earth?![long pause] Final time on this one! [short pause] Which fiery vocalist sang No One Else On Earth?![long pause] Check those cards for Wynonna Judd! [short pause] That's Wynonna Judd! [laughs] She launched a massive solo career after leaving her famous family duo!",Wynonna_Judd_UNCLE_BULL,Which fiery vocalist sang No One Else On Earth?,Wynonna Judd,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[chuckling] Let's see who knows their country history! [short pause] Which modern star sings My Church?![long pause] Think about it, who knows who sings My Church?![long pause] Final time on this one! [short pause] Which modern star sings My Church?![long pause] Check those cards for Maren Morris! [short pause] That's Maren Morris! [informative] She gained massive crossover success with the dance track The Middle!",Maren_Morris_UNCLE_BULL,Which modern star sings My Church?,Maren Morris,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Alright, let's keep it movin' with this question! [short pause] Who sings the conversational hit Body Like A Back Road?![long pause] For the second time, who sings Body Like A Back Road?![long pause] Last warning, folks! [short pause] Who sings the conversational hit Body Like A Back Road?![long pause] The answer we're lookin' for is Sam Hunt! [short pause] That's Sam Hunt! [laughs] He famously played college football before moving to Nashville!",Sam_Hunt_UNCLE_BULL,Who sings the conversational hit Body Like A Back Road?,Sam Hunt,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[thoughtful] Let's see who knows their country history! [short pause] Which female star gave us Peter Pan?![long pause] Listen close, I'm askin' who sings Peter Pan?![long pause] Last warning, folks! [short pause] Which female star gave us Peter Pan?![long pause] You should be lookin' for Kelsea Ballerini! [short pause] That's Kelsea Ballerini! [sweetly] She was the first female artist to have her first three singles hit number one!",Kelsea_Ballerini_UNCLE_BULL,Which female star gave us Peter Pan?,Kelsea Ballerini,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Let's see who knows their country history! [short pause] Who brought back the traditional sound with Dirt On My Boots?![long pause] Check your cards, we need to know who sings Dirt On My Boots?![long pause] Last warning, folks! [short pause] Who brought back the traditional sound with Dirt On My Boots?![long pause] The answer we need is Jon Pardi! [short pause] That's Jon Pardi! [chuckling] He is known for keeping the fiddles and steel guitars alive in modern country!",Jon_Pardi_UNCLE_BULL,Who brought back the traditional sound with Dirt On My Boots?,Jon Pardi,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[thoughtful] Which breakout star wears signature bell bottoms and sings Watermelon Moonshine?![long pause] Listen close, I'm askin' who sings Watermelon Moonshine?![long pause] Final time on this one! [short pause] Which breakout star wears signature bell bottoms and sings Watermelon Moonshine?![long pause] The answer we're lookin' for is Lainey Wilson! [short pause] That's Lainey Wilson! [smiles] She also landed a major acting role on the hit show Yellowstone!",Lainey_Wilson_UNCLE_BULL,Which breakout star wears signature bell bottoms and sings Watermelon Moonshine?,Lainey Wilson,0.8,0.8,0
Uncle Bull Balladeer,NUMBER CALL,"[warmly] Get those daubers ready for this one! [short pause] Which heavily tattooed star gave us Need A Favor?![long pause] Check your cards, we need to know who sings Need A Favor?![long pause] Last call! [short pause] Which heavily tattooed star gave us Need A Favor?![long pause] You should be lookin' for Jelly Roll! [short pause] That's Jelly Roll! [informative] He made an incredible transition from underground hip-hop to mainstream country!",Jelly_Roll_UNCLE_BULL,Which heavily tattooed star gave us Need A Favor?,Jelly Roll,0.8,0.8,0
